lambda,K,mu_s,mu_f,ks,kf,backup_strategy,backup_p,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted,s1_util,s2_util,s1_system_timeavg,s1_queue_timeavg,s2_system_timeavg,s2_queue_timeavg,backups_written,cost_per_arrival
2.0,1,2.0,1.0,5,0,random,0.5,6374,5441,933,3354,3354,1655,2057,0.14637590210229057,0.6164308031611836,0.3041720272008822,2.894530101583519,0.8622557009432458,0.630915207324317,3.0852695975174718,2.157167773177896,0.5659748707501561,-0.1252983925110286,305.55555555555554,2.976270602228897
2.0,1,2.0,1.0,5,0,systematic,1.0,6332,5423,909,3370,3370,0,2015,0.14355653821857234,0.6214272542872948,0.0,2.8759172879536337,0.8508705511683945,0.6395770480854681,2.9534845551218876,2.031715756532998,0.5602551892616039,-0.12110419522371095,598.8888888888889,2.069975434692865
2.0,1,2.0,1.0,5,2,none,0.0,6304,5462,842,2561,2561,2561,2846,0.13356598984771573,0.46887586964481875,0.46887586964481875,4.2832374395100725,0.8607534151324674,0.8981373043837428,3.01078561100033,2.084451242645586,2.0224773404638174,1.085177833630317,0.0,3.2982032308790403
2.0,1,2.0,1.0,5,2,random,0.5,6289,5408,881,2461,2461,1231,2905,0.14008586420734617,0.4550665680473373,0.2276257396449704,4.21195467562261,0.8561213297825663,0.9053337450854146,2.9743032426116014,2.0478985819211184,2.024408715597077,1.073647328145993,304.3333333333333,2.5871078483630328
2.0,1,2.0,1.0,5,2,systematic,1.0,6304,5462,842,2561,2561,0,2846,0.13356598984771573,0.46887586964481875,0.0,4.2832374395100725,0.8607534151324674,0.8981373043837428,3.01078561100033,2.084451242645586,2.0224773404638174,1.085177833630317,603.3333333333334,1.9316522856865943
2.0,1,2.0,2.0,0,0,none,0.0,6290,3176,3114,809,809,809,2358,0.49507154213036564,0.2547229219143577,0.2547229219143577,1.0779445392107632,0.4934081577664062,0.37857040388983065,0.4799000846155248,-0.12621683492963964,0.4577671175593244,-0.14444530367588865,0.0,2.635305775852955
2.0,1,2.0,2.0,0,0,random,0.5,6345,3152,3193,780,780,379,2365,0.503230890464933,0.24746192893401014,0.12024111675126904,1.0916197323805104,0.5010879873103714,0.37963419754435285,0.5180033505242945,-0.13432069089032164,0.440450613964278,-0.1180042398333233,177.55555555555554,2.4374550718306853
2.0,1,2.0,2.0,0,0,systematic,1.0,6290,3176,3114,809,809,0,2358,0.49507154213036564,0.2547229219143577,0.0,1.0779445392107632,0.4934081577664062,0.37857040388983065,0.4799000846155248,-0.12621683492963964,0.4577671175593244,-0.14444530367588865,352.55555555555554,2.2721771608239254
2.0,1,2.0,2.0,0,2,none,0.0,6332,3181,3151,97,97,97,3074,0.4976310802274163,0.030493555485696322,0.030493555485696322,1.2269408389158047,0.5023509043515164,0.4878821139526135,0.49166020071504196,-0.14805606094257281,0.7859095662448058,0.07085898786177983,0.0,2.0670834313762407
2.0,1,2.0,2.0,0,2,random,0.5,6378,3139,3239,91,91,39,3038,0.5078394481028535,0.028990124243389613,0.012424338961452692,1.2355918437733417,0.49739603471674765,0.48876835440003635,0.5205377360259799,-0.12236085974825801,0.7998136608163491,0.04871213582688487,176.88888888888889,2.1176354562271262
2.0,1,2.0,2.0,0,2,systematic,1.0,6332,3181,3151,97,97,0,3074,0.4976310802274163,0.030493555485696322,0.0,1.2269408389158047,0.5023509043515164,0.4878821139526135,0.49166020071504196,-0.14805606094257281,0.7859095662448058,0.07085898786177983,353.0,2.1565431147310217
2.0,1,2.0,2.0,5,0,none,0.0,6322,5430,892,2485,2485,2485,2912,0.14109459031951915,0.4576427255985267,0.4576427255985267,2.3992037406962403,0.8594018971958962,0.4600211244733786,3.0674217497891587,2.133222307424531,0.4817225585848354,-0.16908020950613448,0.0,3.2446026660922804
2.0,1,2.0,2.0,5,0,random,0.5,6313,5439,874,2474,2474,1213,2936,0.13844447964517662,0.4548630262915977,0.22301893730465158,2.3525435447241936,0.8604418863121444,0.45537461219532094,3.025636539320934,2.099339565267751,0.480428920331565,-0.1763126492023941,306.44444444444446,2.566559382209845
2.0,1,2.0,2.0,5,0,systematic,1.0,6322,5430,892,2485,2485,0,2912,0.14109459031951915,0.4576427255985267,0.0,2.3992037406962403,0.8594018971958962,0.4600211244733786,3.0674217497891587,2.133222307424531,0.4817225585848354,-0.16908020950613448,600.2222222222222,1.928974315507376
2.0,1,2.0,2.0,5,2,none,0.0,6281,5388,893,957,957,957,4393,0.14217481292787773,0.17761692650334077,0.17761692650334077,2.7841764037931647,0.856841255612725,0.6787624873698122,3.0313828271935135,2.104261877394995,1.3052880871925823,0.5063240128370156,0.0,2.0503844252653827
2.0,1,2.0,2.0,5,2,random,0.5,6317,5404,913,977,977,458,4388,0.14453063162893778,0.1807920059215396,0.0847520355292376,2.7894949192670544,0.8552529232091935,0.6930697207166691,3.000492243969383,2.0892910980116213,1.3410334035838265,0.5283779404351443,301.55555555555554,1.8593830952022274
2.0,1,2.0,2.0,5,2,systematic,1.0,6281,5388,893,957,957,0,4393,0.14217481292787773,0.17761692650334077,0.0,2.7841764037931647,0.856841255612725,0.6787624873698122,3.0313828271935135,2.104261877394995,1.3052880871925823,0.5063240128370156,595.2222222222222,1.696040518321966
2.0,2,0.5,0.5,0,0,none,0.0,6337,2400,3937,1399,1399,1399,979,0.6212718952185576,0.5829166666666666,0.5829166666666666,4.274410037265212,0.7623746460281701,0.6237897719639368,1.4372674200959517,-0.1311472411504912,0.5808627357477417,-0.160435333728774,0.0,3.839522037327787
2.0,2,0.5,0.5,0,0,random,0.5,6184,2515,3669,1459,1459,740,1034,0.5933053040103493,0.5801192842942345,0.294234592445328,4.071667363689798,0.7504828983821499,0.6165733955505017,1.389006383645047,-0.1357944971334133,0.5944121683950523,-0.15859133395155484,136.11111111111111,3.4933581587899267
2.0,2,0.5,0.5,0,0,systematic,1.0,6337,2400,3937,1399,1399,0,979,0.6212718952185576,0.5829166666666666,0.0,4.274410037265212,0.7623746460281701,0.6237897719639368,1.4372674200959517,-0.1311472411504912,0.5808627357477417,-0.160435333728774,264.77777777777777,3.06810587355881
2.0,2,0.5,0.5,0,2,none,0.0,6283,2411,3872,939,939,939,1437,0.616266114913258,0.3894649523019494,0.3894649523019494,6.667084727366703,0.7587060149114977,0.8930763176625742,1.4243805775695477,-0.15391064986892955,1.9837258022649513,1.077055020880465,0.0,3.4861296092316074
2.0,2,0.5,0.5,0,2,random,0.5,6285,2449,3836,970,970,479,1448,0.6103420843277645,0.39608003266639447,0.19559003674969375,6.74161522059537,0.7568864744708369,0.8981281908459131,1.4181848170523854,-0.1198732329411228,2.016212322878905,1.0735932433684834,136.44444444444446,3.242707536206324
2.0,2,0.5,0.5,0,2,systematic,1.0,6283,2411,3872,939,939,0,1437,0.616266114913258,0.3894649523019494,0.0,6.667084727366703,0.7587060149114977,0.8930763176625742,1.4243805775695477,-0.15391064986892955,1.9837258022649513,1.077055020880465,266.3333333333333,3.0022241224911896
2.0,2,0.5,0.5,5,0,none,0.0,6303,3127,3176,2009,2009,2009,1055,0.5038870379184516,0.6424688199552286,0.6424688199552286,8.566173562496429,0.986507698483302,0.6476234092949663,5.892146392198825,3.857611257887365,0.6086082006061573,-0.13574380957208765,0.0,4.103917566494337
2.0,2,0.5,0.5,5,0,random,0.5,6339,3229,3110,2133,2133,1061,1036,0.4906136614607982,0.6605760297305667,0.3285847011458656,8.458179054480267,0.9869346764960851,0.6585530010545226,5.872001868247579,3.852541528559042,0.6088130178592238,-0.14108993430504033,176.77777777777777,3.555515883305757
2.0,2,0.5,0.5,5,0,systematic,1.0,6303,3127,3176,2009,2009,0,1055,0.5038870379184516,0.6424688199552286,0.0,8.566173562496429,0.986507698483302,0.6476234092949663,5.892146392198825,3.857611257887365,0.6086082006061573,-0.13574380957208765,341.1111111111111,2.9731739763279807
2.0,2,0.5,0.5,5,2,none,0.0,6349,3135,3214,1633,1633,1633,1431,0.5062214521971964,0.5208931419457735,0.5208931419457735,11.769948272106694,0.9857892758536454,0.9174483063413139,5.864232945086535,3.8539733386033124,2.192578084066681,1.2572662105322465,0.0,3.7862922444296934
2.0,2,0.5,0.5,5,2,random,0.5,6275,3213,3062,1685,1685,813,1451,0.4879681274900398,0.5244319950202303,0.2530345471521942,11.260280728523789,0.9829493363947489,0.9218365889042887,5.836612987501893,3.801112066819979,2.168917634809905,1.2277439483685653,176.0,3.3467818974168377
2.0,2,0.5,0.5,5,2,systematic,1.0,6349,3135,3214,1633,1633,0,1431,0.5062214521971964,0.5208931419457735,0.0,11.769948272106694,0.9857892758536454,0.9174483063413139,5.864232945086535,3.8539733386033124,2.192578084066681,1.2572662105322465,342.77777777777777,2.9041634375531498
2.0,2,0.5,1.0,0,0,none,0.0,6321,2408,3913,942,942,942,1448,0.6190476190476191,0.3911960132890365,0.3911960132890365,3.2013038921639407,0.7561353537589437,0.46393731549647516,1.4168285777054437,-0.13097440819184222,0.49066593580991785,-0.15310885786477751,0.0,3.4786829527005807
2.0,2,0.5,1.0,0,0,random,0.5,6276,2490,3786,976,976,461,1494,0.6032504780114722,0.39196787148594375,0.18514056224899597,3.1396630486231363,0.7620688846902163,0.4590918377430925,1.424434780514563,-0.10734068491923256,0.4790305348642499,-0.2010375211180021,137.55555555555554,3.222844059683233
2.0,2,0.5,1.0,0,0,systematic,1.0,6321,2408,3913,942,942,0,1448,0.6190476190476191,0.3911960132890365,0.0,3.2013038921639407,0.7561353537589437,0.46393731549647516,1.4168285777054437,-0.13097440819184222,0.49066593580991785,-0.15310885786477751,266.1111111111111,2.9973159960808866
2.0,2,0.5,1.0,0,2,none,0.0,6330,2434,3896,317,317,317,2089,0.6154818325434439,0.13023829087921118,0.13023829087921118,3.936653186917046,0.7669084485990907,0.6684603565315181,1.416810804734106,-0.13341137139171436,1.230766092970072,0.4611772186543273,0.0,2.9752766246730906
2.0,2,0.5,1.0,0,2,random,0.5,6344,2406,3938,271,271,126,2109,0.6207440100882724,0.11263507896924356,0.05236907730673317,3.8634159432945423,0.7715431045307485,0.6581305535749289,1.4332452373501399,-0.13739242673350904,1.1906074158529016,0.3996722050116928,136.0,2.91169009582883
2.0,2,0.5,1.0,0,2,systematic,1.0,6330,2434,3896,317,317,0,2089,0.6154818325434439,0.13023829087921118,0.0,3.936653186917046,0.7669084485990907,0.6684603565315181,1.416810804734106,-0.13341137139171436,1.230766092970072,0.4611772186543273,268.77777777777777,2.8894756167242903
2.0,2,0.5,1.0,5,0,none,0.0,6325,3185,3140,1592,1592,1592,1546,0.4964426877470356,0.4998430141287284,0.4998430141287284,7.440731751046991,0.9890395797543581,0.5016902121912881,5.843948640469296,3.829809356528752,0.49683733090705773,-0.22382508809390178,0.0,3.746763398752414
2.0,2,0.5,1.0,5,0,random,0.5,6388,3197,3191,1592,1592,797,1551,0.49953036944270507,0.4979668439161714,0.24929621520175163,7.410905909938329,0.9855458420012645,0.5030623553052577,5.871146556199652,3.8608202871257595,0.4846053201854316,-0.2225993981976137,172.77777777777777,3.3018522755725197
2.0,2,0.5,1.0,5,0,systematic,1.0,6325,3185,3140,1592,1592,0,1546,0.4964426877470356,0.4998430141287284,0.0,7.440731751046991,0.9890395797543581,0.5016902121912881,5.843948640469296,3.829809356528752,0.49683733090705773,-0.22382508809390178,349.1111111111111,2.8883526465200697
2.0,2,0.5,1.0,5,2,none,0.0,6246,3211,3035,780,780,780,2356,0.48591098302913865,0.242914979757085,0.242914979757085,8.301609178406594,0.985961262521553,0.7372395473180691,5.845472801877989,3.814358324316854,1.4792425276011572,0.6650277905422647,0.0,3.110296925260067
2.0,2,0.5,1.0,5,2,random,0.5,6281,3096,3185,720,720,355,2306,0.5070848590988696,0.23255813953488372,0.1146640826873385,8.600381183641746,0.9864398975084353,0.7299113269046332,5.898310448069328,3.867710009400257,1.4531608834488057,0.6197362505929482,175.88888888888889,2.936360853145139
2.0,2,0.5,1.0,5,2,systematic,1.0,6246,3211,3035,780,780,0,2356,0.48591098302913865,0.242914979757085,0.0,8.301609178406594,0.985961262521553,0.7372395473180691,5.845472801877989,3.814358324316854,1.4792425276011572,0.6650277905422647,350.55555555555554,2.7621035239865717
2.0,2,0.5,2.0,0,0,none,0.0,6306,2418,3888,580,580,580,1822,0.6165556612749762,0.23986765922249792,0.23986765922249792,2.606089944154637,0.7625973653198383,0.2912712322898386,1.420158016647294,-0.12622092538709662,0.41263903262170665,-0.14057829448690617,0.0,3.1923054680436866
2.0,2,0.5,2.0,0,0,random,0.5,6295,2478,3817,579,579,292,1881,0.6063542494042892,0.23365617433414043,0.11783696529459241,2.5214856567019663,0.7535736844795886,0.2950007831552112,1.4116932200442336,-0.1245569326917172,0.4172459450799215,-0.12878962948456082,137.22222222222223,3.051495653794915
2.0,2,0.5,2.0,0,0,systematic,1.0,6306,2418,3888,580,580,0,1822,0.6165556612749762,0.23986765922249792,0.0,2.606089944154637,0.7625973653198383,0.2912712322898386,1.420158016647294,-0.12622092538709662,0.41263903262170665,-0.14057829448690617,267.1111111111111,2.9389220440195287
2.0,2,0.5,2.0,0,2,none,0.0,6269,2460,3809,47,47,47,2395,0.6075929175307067,0.019105691056910568,0.019105691056910568,2.679877835556718,0.7642308155589578,0.37886726397724113,1.4198748271055042,-0.1334057633589747,0.6447752064365617,0.03350020408382555,0.0,2.7609566664231133
2.0,2,0.5,2.0,0,2,random,0.5,6302,2473,3829,39,39,15,2414,0.6075848936845446,0.015770319450060657,0.00606550748079256,2.6632811821878057,0.7695742751646635,0.3828669345741677,1.429846317990518,-0.14010877330295798,0.6533429710403742,0.0642694035554275,139.33333333333334,2.7906194713098604
2.0,2,0.5,2.0,0,2,systematic,1.0,6269,2460,3809,47,47,0,2395,0.6075929175307067,0.019105691056910568,0.0,2.679877835556718,0.7642308155589578,0.37886726397724113,1.4198748271055042,-0.1334057633589747,0.6447752064365617,0.03350020408382555,272.1111111111111,2.8487429710060943
2.0,2,0.5,2.0,5,0,none,0.0,6405,3120,3285,1038,1038,1038,2029,0.5128805620608899,0.3326923076923077,0.3326923076923077,7.057330011988598,0.9852264014535168,0.3337829747240345,5.900181163711783,3.8803444825059583,0.43123159275228506,-0.12500184329212072,0.0,3.313270336692338
2.0,2,0.5,2.0,5,0,random,0.5,6354,3185,3169,1033,1033,521,2095,0.4987409505823104,0.32433281004709574,0.16357927786499216,6.817083662947701,0.9894815193268547,0.3310672697030497,5.931969921480158,3.9107236184852234,0.4331709634886923,-0.11896375439056008,170.66666666666666,3.049122472110489
2.0,2,0.5,2.0,5,0,systematic,1.0,6405,3120,3285,1038,1038,0,2029,0.5128805620608899,0.3326923076923077,0.0,7.057330011988598,0.9852264014535168,0.3337829747240345,5.900181163711783,3.8803444825059583,0.43123159275228506,-0.12500184329212072,341.22222222222223,2.807572582954061
2.0,2,0.5,2.0,5,2,none,0.0,6253,3197,3056,174,174,174,2959,0.48872541180233486,0.05442602439787301,0.05442602439787301,6.7520269056862725,0.9833616296422599,0.45872576787690317,5.786885862804133,3.780869279365452,0.8139537959257058,0.12781235471751595,0.0,2.627608309183801
2.0,2,0.5,2.0,5,2,random,0.5,6284,3229,3055,226,226,112,2939,0.4861553150859325,0.06999070919789409,0.03468566119541654,6.727894468837795,0.9868527560706103,0.46290090497009767,5.799423341918864,3.7858231170308505,0.8494079441189879,0.1789376265919712,176.44444444444446,2.659838780845699
2.0,2,0.5,2.0,5,2,systematic,1.0,6253,3197,3056,174,174,0,2959,0.48872541180233486,0.05442602439787301,0.0,6.7520269056862725,0.9833616296422599,0.45872576787690317,5.786885862804133,3.780869279365452,0.8139537959257058,0.12781235471751595,349.22222222222223,2.6677821870448213
2.0,2,1.0,0.5,0,0,none,0.0,6317,3795,2522,2632,2632,2632,1146,0.3992401456387526,0.6935441370223979,0.6935441370223979,3.090946180891397,0.6015820533825598,0.7301908726180607,1.1779851845058529,-0.13148411975382468,0.6616974290158808,-0.14854510468942486,0.0,4.379287858460231
2.0,2,1.0,0.5,0,0,random,0.5,6388,3834,2554,2658,2658,1363,1161,0.399812147777082,0.6932707355242567,0.3555033907146583,3.164977064283412,0.6015757925979559,0.7384099911207401,1.1723414125516822,-0.12641461117183905,0.6696978448361992,-0.16089858621233755,210.44444444444446,3.6396212867522073
2.0,2,1.0,0.5,0,0,systematic,1.0,6317,3795,2522,2632,2632,0,1146,0.3992401456387526,0.6935441370223979,0.0,3.090946180891397,0.6015820533825598,0.7301908726180607,1.1779851845058529,-0.13148411975382468,0.6616974290158808,-0.14854510468942486,420.55555555555554,2.891686698950969
2.0,2,1.0,0.5,0,2,none,0.0,6428,3705,2723,2117,2117,2117,1555,0.42361543248288736,0.5713900134952766,0.5713900134952766,6.076451342643522,0.6101197062650797,0.9581271696716294,1.1877329779052026,-0.11823405606027983,2.2776503776425066,1.3044160895154582,0.0,3.965241013030421
2.0,2,1.0,0.5,0,2,random,0.5,6271,3760,2511,2201,2201,1114,1527,0.4004146069207463,0.5853723404255319,0.29627659574468085,6.2204470943113375,0.5892073761325247,0.9655677082692325,1.151638836955691,-0.13998067678050755,2.3431810181043504,1.3890176753206769,209.33333333333334,3.4620470525114055
2.0,2,1.0,0.5,0,2,systematic,1.0,6428,3705,2723,2117,2117,0,1555,0.42361543248288736,0.5713900134952766,0.0,6.076451342643522,0.6101197062650797,0.9581271696716294,1.1877329779052026,-0.11823405606027983,2.2776503776425066,1.3044160895154582,410.44444444444446,2.8204883045310787
2.0,2,1.0,0.5,5,0,none,0.0,6348,5488,860,4189,4189,4189,1246,0.13547574039067423,0.763301749271137,0.763301749271137,4.278673033149209,0.8658252768424044,0.7724941959526072,3.756876286332068,1.9251075673465852,0.7162868357114777,-0.14229944870969746,0.0,5.062193086493335
2.0,2,1.0,0.5,5,0,random,0.5,6336,5424,912,4170,4170,1989,1220,0.14393939393939395,0.7688053097345132,0.36670353982300885,4.329263422644883,0.8652146580409757,0.7641925442144147,3.7599492272619233,1.952471610369474,0.681060612025212,-0.1423691932537639,307.8888888888889,3.825587220725751
2.0,2,1.0,0.5,5,0,systematic,1.0,6348,5488,860,4189,4189,0,1246,0.13547574039067423,0.763301749271137,0.0,4.278673033149209,0.8658252768424044,0.7724941959526072,3.756876286332068,1.9251075673465852,0.7162868357114777,-0.14229944870969746,604.8888888888889,2.678066124629731
2.0,2,1.0,0.5,5,2,none,0.0,6270,5520,750,3948,3948,3948,1519,0.11961722488038277,0.7152173913043478,0.7152173913043478,7.623252201521348,0.8506129666257287,0.9730904731843517,3.5609578922975635,1.7607729913385903,2.452578493041715,1.465277192832283,0.0,4.895583770694585
2.0,2,1.0,0.5,5,2,random,0.5,6300,5483,817,3868,3868,1926,1554,0.12968253968253968,0.7054532190406712,0.35126755425861755,7.496127840918709,0.8403919809292222,0.9753596952100373,3.5619868585902563,1.8064981599853769,2.4926060164631556,1.4954115899026388,301.77777777777777,3.7267864141568006
2.0,2,1.0,0.5,5,2,systematic,1.0,6270,5520,750,3948,3948,0,1519,0.11961722488038277,0.7152173913043478,0.0,7.623252201521348,0.8506129666257287,0.9730904731843517,3.5609578922975635,1.7607729913385903,2.452578493041715,1.465277192832283,610.3333333333334,2.640147016648241
2.0,2,1.0,1.0,0,0,none,0.0,6317,3792,2525,1945,1945,1945,1826,0.3997150546145322,0.51292194092827,0.51292194092827,2.094259425117823,0.595489851286298,0.5858586367229728,1.1649630971082807,-0.11333390239479628,0.5346496510895599,-0.1343725115537496,0.0,3.836710040441662
2.0,2,1.0,1.0,0,0,random,0.5,6385,3756,2629,1920,1920,956,1821,0.41174628034455757,0.5111821086261981,0.25452609158679446,2.100353211414861,0.6035823906490654,0.5665326549317289,1.1804597209618288,-0.12199507150781895,0.5426547240893836,-0.1205008211153019,209.44444444444446,3.293741860367603
2.0,2,1.0,1.0,0,0,systematic,1.0,6317,3792,2525,1945,1945,0,1826,0.3997150546145322,0.51292194092827,0.0,2.094259425117823,0.595489851286298,0.5858586367229728,1.1649630971082807,-0.11333390239479628,0.5346496510895599,-0.1343725115537496,419.6666666666667,2.784842348929598
2.0,2,1.0,1.0,0,2,none,0.0,6440,3822,2618,1212,1212,1212,2583,0.40652173913043477,0.31711145996860285,0.31711145996860285,3.38669715530534,0.601855428252546,0.8537143720608074,1.1824774836686942,-0.1280749534318527,1.8272621277600944,0.9034306111373075,0.0,3.222467507179858
2.0,2,1.0,1.0,0,2,random,0.5,6415,3869,2546,1175,1175,614,2668,0.39688230709275135,0.3036960454897906,0.15869733781338846,3.206525216418507,0.5998996437466659,0.8446335234021456,1.1674481532112586,-0.13776673992835223,1.7501705110054906,0.864966611646397,213.33333333333334,2.923545047268321
